"","locality","decimalLatitude","decimalLongitude","locationID","tmp_vatnLnr"
"679","Akersvannet",59.2473064586566,10.3286775930555,"NVE:vatnLnr:314",314
"680","Gallisvannet",59.2285148530792,10.1406824021837,"NVE:vatnLnr:5881",5881
"681","Stisvannet",59.2193031953344,10.1370550359421,"NVE:vatnLnr:132249",132249
"682","Langevannet",59.2986630362803,10.0376520496728,"NVE:vatnLnr:5862",5862
"683","Steinsvannet",59.3034828576831,10.0693183628418,"NVE:vatnLnr:5861",5861
"684","Askjemvannet",59.2880610868035,10.1897325583448,"NVE:vatnLnr:5863",5863
"685","Stålerødvannet",59.293613436041,10.1190518898708,"NVE:vatnLnr:5864",5864
"686","Borrevannet",59.4114467643207,10.4338926224429,"NVE:vatnLnr:312",312
"687","Korssjøen",59.4658372813074,10.1495966582466,"NVE:vatnLnr:5815",5815
"688","Revovannet",59.4650457328462,10.1686478601498,"NVE:vatnLnr:313",313
"689","Bergsvannet",59.4625927297571,10.0981604824562,"NVE:vatnLnr:5816",5816
"690","Grennesvannet",59.4957304811723,10.0964193043754,"NVE:vatnLnr:5799",5799
"691","Haugestadvannet",59.5355615559568,10.1156125215295,"NVE:vatnLnr:543",543
"692","Hillestadvannet",59.5146802677796,10.1562044998219,"NVE:vatnLnr:544",544
"693","Bergsvannet",59.5818818326491,10.0678525080038,"NVE:vatnLnr:519",519
"694","Eikeren",59.6484311023852,9.94001576344508,"NVE:vatnLnr:542",542
"695","Goksjø",59.1739042649996,10.1459991754923,"NVE:vatnLnr:378",378
"696","Blindevatnet",59.5854038263524,10.3362126745509,"NVE:vatnLnr:5771",5771
"697","Kaldmovannet",59.6084347570944,10.124764021406,"NVE:vatnLnr:5767",5767
"698","Røysjø",59.6646485257079,10.3043098434683,"NVE:vatnLnr:5706",5706
"699","Suluvann",59.614633064271,10.2843849021768,"NVE:vatnLnr:5755",5755
"700","Langevann",59.6542669692656,10.2978316784405,"NVE:vatnLnr:5717",5717
"701","Søndre Toresvann",59.637320960941,10.2979775745539,"NVE:vatnLnr:5740",5740
"702","Nordre Toresvann",59.6428669984491,10.2965080581079,"NVE:vatnLnr:205749",205749
"703","Øyvannet",59.8236222344427,9.99756399720458,"NVE:vatnLnr:5511",5511
"704","Prestevannet",59.6360614328146,10.0681756383936,"NVE:vatnLnr:5747",5747
"705","Letmolivatnet",59.9322619756145,9.58751492797944,"NVE:vatnLnr:5941",5941
"706","Lille Stikkvannet",59.6431098462108,10.5305726087815,"NVE:vatnLnr:5733",5733
"707","Stikkvannet",59.6312585192133,10.5326012004938,"NVE:vatnLnr:5744",5744
"708","Rødbyvannet",59.5822434651757,10.4859654082575,"NVE:vatnLnr:309",309
"709","Nåbyvann",59.6640126818331,10.4814891329301,"NVE:vatnLnr:5713",5713
"710","Bjørvann",59.6726189215236,10.4925571785776,"NVE:vatnLnr:5701",5701
"711","Sandungen",59.6470563414598,10.475772667615,"NVE:vatnLnr:310",310
"712","Mørkvannet",59.661283377002,10.5143503719365,"NVE:vatnLnr:5704",5704
"713","Galtsjøen",61.8905063324981,11.7410296672808,"NVE:vatnLnr:1355",1355
"714","Engeren",61.6002985965264,12.0372757136973,"NVE:vatnLnr:1351",1351
"715","Søndre Flersjoa",61.2325045719143,12.7895086684474,"NVE:vatnLnr:33612",33612
"716","Mellom-Røgden",60.4970877928988,12.5411235256002,"NVE:vatnLnr:349",349
"717","Nordre Røgden",60.54527774961,12.5709817267296,"NVE:vatnLnr:350",350
"718","Røgden",60.4179083343261,12.519163300485,"NVE:vatnLnr:348",348
"719","Kjerkesjøen",60.3514169206154,12.4891381538399,"NVE:vatnLnr:4013",4013
"720","Utgardsjøen",60.0214699158783,12.3820011525136,"NVE:vatnLnr:358",358
"721","Varaldsjøen",60.1277853267464,12.4557106123999,"NVE:vatnLnr:360",360
"722","Søndre Hærsjøen",60.0921433108127,12.399118375874,"NVE:vatnLnr:370",370
"723","Nordre Hærsjøen",60.1144243313657,12.3794038980003,"NVE:vatnLnr:371",371
"724","Møkeren",60.168093882192,12.3566217446479,"NVE:vatnLnr:359",359
"725","Ingelsrudsjøen",59.9303625635928,12.0790308829712,"NVE:vatnLnr:3095",3095
"726","Søndre Billingen",60.024963032121,12.2867183136909,"NVE:vatnLnr:362",362
"727","Nordre Billingen",60.0610703051194,12.2695514801698,"NVE:vatnLnr:363",363
"728","Nessjøen",59.9848021290187,12.2169398357056,"NVE:vatnLnr:367",367
"729","Vesle Børen",60.0384470859691,11.8484114936846,"NVE:vatnLnr:4377",4377
"730","Store Børen",60.0514269319319,11.864084788899,"NVE:vatnLnr:4359",4359
"731","Vesle Helgesjøen",59.9003257517276,12.040599841366,"NVE:vatnLnr:366",366
"732","Holmsjøen",59.9033159983008,12.107619002909,"NVE:vatnLnr:365",365
"733","Harstadsjøen",59.9318450309749,12.0027852559034,"NVE:vatnLnr:3100",3100
"734","Havsjøen",59.9960509748266,11.8360477606277,"NVE:vatnLnr:357",357
"735","Gaustadsjøen",59.9733521010311,12.1400978431828,"NVE:vatnLnr:3059",3059
"736","Hesbølsjøen",59.9942827666748,12.1148352483847,"NVE:vatnLnr:3044",3044
"737","Kroksjølungen",59.8910904847363,11.8241321072192,"NVE:vatnLnr:3141",3141
"738","Viksjøen",60.0123009292868,11.7844518440732,"NVE:vatnLnr:355",355
"739","Mjær",59.7025707222727,11.0528209638869,"NVE:vatnLnr:292",292
"740","Vestre Røyrtjenn",59.6894905493871,11.5700460456679,"NVE:vatnLnr:3296",3296
"741","Mangen",59.9670399325709,11.7875300957209,"NVE:vatnLnr:354",354
"742","Nesøytjernet",59.8671447215968,10.5265706473171,"NVE:vatnLnr:5421",5421
"743","Verkensvannet",59.8126627223439,10.362288643251,"NVE:vatnLnr:2478",2478
"744","Finnsrudvannet",59.8309612610466,10.3857009993714,"NVE:vatnLnr:5497",5497
"745","Oppsjø",59.8154541948091,10.3861133913269,"NVE:vatnLnr:5534",5534
"746","Store Sandungen",59.8734319509949,10.3642196890155,"NVE:vatnLnr:5402",5402
"747","Gjellumvannet",59.7933720840608,10.4395677786876,"NVE:vatnLnr:2477",2477
"748","Padderudvannet",59.8224190146235,10.3585572684052,"NVE:vatnLnr:5521",5521
"749","Bondivannet",59.8198666371926,10.4343457243136,"NVE:vatnLnr:5509",5509
"750","Semsvannet",59.8584253346149,10.4218180044977,"NVE:vatnLnr:5427",5427
"751","Dælivannet",59.9215404431461,10.5407908366465,"NVE:vatnLnr:5339",5339
"752","Steinstjernet",59.9364300301336,10.5325434009637,"NVE:vatnLnr:5320",5320
"753","Burudvann",59.9735828218492,10.5136109283733,"NVE:vatnLnr:5255",5255
"754","Stovivannet",59.9082456704387,10.4516791062818,"NVE:vatnLnr:5354",5354
"755","Bogstadvannet",59.9719438354395,10.6198152923236,"NVE:vatnLnr:5252",5252
"756","Maridalsvannet",59.9848186967235,10.7769957469294,"NVE:vatnLnr:298",298
"757","Sognsvann",59.974845064604,10.7283347263471,"NVE:vatnLnr:5245",5245
"758","Gjersjøen",59.7843629143985,10.7825464966894,"NVE:vatnLnr:297",297
"759","Langen",59.7559058847303,10.9559302394902,"NVE:vatnLnr:294",294
"760","Midsjøvannet",59.7305150142199,10.8826976697815,"NVE:vatnLnr:5646",5646
"761","Nærevannet",59.7261173394128,10.9013421408806,"NVE:vatnLnr:5645",5645
"762","Rullestadtjernet",59.7283352383051,10.8561162304122,"NVE:vatnLnr:5650",5650
"763","Noretjernet",59.4495119068917,10.7095694019633,"NVE:vatnLnr:5820",5820
"764","Bæretjernet",59.5514912420246,10.9205276752889,"NVE:vatnLnr:5782",5782
"765","Bølertjernet",59.5670703658552,10.9167889757402,"NVE:vatnLnr:5778",5778
"766","Brønnerødtjern",59.4337388910824,10.8021634898256,"NVE:vatnLnr:5915",5915
"767","Bjørnrødvann",59.4455860792535,10.8489632219057,"NVE:vatnLnr:5819",5819
"768","Ravnsjøen",59.4024731191468,10.9999934773197,"NVE:vatnLnr:5828",5828
"769","Sæbyvannet",59.4272023518313,10.9826856206189,"NVE:vatnLnr:295",295
"770","Tjernetjernet",59.3784157242605,11.0395520533065,"NVE:vatnLnr:5836",5836
"771","Tunevannet",59.3081232791851,11.0948371022906,"NVE:vatnLnr:3451",3451
"772","Isesjøen",59.2762032947972,11.2268392650124,"NVE:vatnLnr:133",133
"773","Børtevannet",59.2680520083413,11.3155704157839,"NVE:vatnLnr:3470",3470
"774","Folkevann",59.0560844974546,11.5050428623049,"NVE:vatnLnr:3597",3597
"775","Femsjøen",59.150042162087,11.494906614929,"NVE:vatnLnr:316",316
"776","Søndre Boksjø",59.0305739130347,11.6988622198984,"NVE:vatnLnr:343",343
"777","Aspern",59.1591979936111,11.7065777860304,"NVE:vatnLnr:318",318
"778","Korstjern",59.1722472228389,11.7643903888385,"NVE:vatnLnr:3534",3534
"779","Rømsjøen",59.7036186206071,11.821555334607,"NVE:vatnLnr:373",373
"780","Kolbjørnviksjøen",59.3221158169843,11.5752248124703,"NVE:vatnLnr:3444",3444
"781","Skjølja",59.3632985692203,11.5232928880513,"NVE:vatnLnr:3435",3435
"782","Skjeklesjøen",59.2690235421916,11.4452153666238,"NVE:vatnLnr:135",135
"783","Rørvannet",59.3434525900314,11.5546060868051,"NVE:vatnLnr:3441",3441
"784","Langsjø",58.9534638654955,9.29670695803028,"NVE:vatnLnr:7958",7958
"785","Barlandstjenna",58.8259634514285,9.29022137740157,"NVE:vatnLnr:8770",8770
"786","Hemnessjøen",59.6823064088016,11.4488285366793,"NVE:vatnLnr:327",327
"787","Bjørkelangen",59.8501343797235,11.5343355991446,"NVE:vatnLnr:330",330
"788","Rokkevannet",59.2024250087509,11.3431218744476,"NVE:vatnLnr:3523",3523
"789","Gjølsjøen",59.4494875724908,11.685622160713,"NVE:vatnLnr:334",334
"790","Nestjern",59.0896719068664,11.7758348146046,"NVE:vatnLnr:3569",3569
"791","Nedre Sandvannet",59.2665744513,11.5033661293196,"NVE:vatnLnr:3477",3477
"792","Øvre Sandvannet",59.2729694805236,11.5250463279645,"NVE:vatnLnr:3474",3474
"793","Rødenessjøen",59.560145650376,11.609657834383,"NVE:vatnLnr:323",323
"794","Skinnarbutjern",59.3535161728747,11.7197133731078,"NVE:vatnLnr:3437",3437
"795","Aremarksjøen",59.262957349695,11.6710406101175,"NVE:vatnLnr:320",320
"796","Nøklevann",59.597059224356,11.4799509836006,"NVE:vatnLnr:3348",3348
"797","Grefslisjøen",59.6222991004696,11.40110893179,"NVE:vatnLnr:3336",3336
"798","Halsjøen",60.8776585763984,12.316716734255,"NVE:vatnLnr:159",159
"799","Lindsjøen",60.8067448005999,12.2676909710201,"NVE:vatnLnr:3670",3670
"800","Høgsjøen",60.8422361616049,12.2692087635222,"NVE:vatnLnr:3654",3654
"801","Hukusjøen",60.5128816406873,11.9425324548302,"NVE:vatnLnr:158",158
"802","Namnsjøen",60.5110669889081,12.155224063788,"NVE:vatnLnr:157",157
"803","Bureien",60.2742577179221,12.2107177704628,"NVE:vatnLnr:123",123
"804","Sigernessjøen",60.1219266162751,12.0390370576662,"NVE:vatnLnr:364",364
"805","Føskersjøen",60.1506002383785,12.0260491400001,"NVE:vatnLnr:4211",4211
"806","Bæreia",60.1571916659558,11.9709325533959,"NVE:vatnLnr:4203",4203
"807","Rokosjøen",60.7877842302418,11.4469314120522,"NVE:vatnLnr:253",253
"808","Hersjøen",60.2196297866988,11.1551725797294,"NVE:vatnLnr:4158",4158
"809","Damtjern",59.6181459877424,11.4725535158933,"NVE:vatnLnr:3342",3342
"810","Losna",61.3713707522757,10.2563786384528,"NVE:vatnLnr:144",144
"811","Atnsjøen",61.8753044689928,10.1641632679871,"NVE:vatnLnr:126",126
"812","Storsjøen",61.547749199744,11.2413225111687,"NVE:vatnLnr:125",125
"813","Nugguren",60.313589144482,12.0762453512002,"NVE:vatnLnr:122",122
"814","Lundevann",59.1481882524864,9.73110885184222,"NVE:vatnLnr:6634",6634
"815","Steinsjøen",60.5175926972389,11.0667596351173,"NVE:vatnLnr:4662",4662
"816","Myrsjøen",60.5503708922797,11.0058387469035,"NVE:vatnLnr:4632",4632
"817","Store Øyungen",60.5586356268375,11.0073374586448,"NVE:vatnLnr:4618",4618
"818","Hersjøen",60.5315099557811,11.0357171816516,"NVE:vatnLnr:252",252
"819","Skjellungen",60.5474346323491,10.9793940056037,"NVE:vatnLnr:4636",4636
"820","Hommelsjøen",60.5327305466441,11.0113478034137,"NVE:vatnLnr:4653",4653
"821","Rønningstjernet",60.5625765296073,10.9648064571977,"NVE:vatnLnr:4612",4612
"822","Mørksjøen",60.5251775842675,11.0211180288067,"NVE:vatnLnr:4658",4658
"823","Brennsætersjøen",60.5320344154756,10.9572986833933,"NVE:vatnLnr:4651",4651
"824","Garsjøen",60.551226263903,10.9563202517313,"NVE:vatnLnr:4627",4627
"825","Øvre Moksjøen",61.2591437994491,10.6114768303458,"NVE:vatnLnr:32889",32889
"826","Nordre Ulvsjøen",61.273733549035,11.9735684845686,"NVE:vatnLnr:33602",33602
"827","Søndre Ulvsjøen",61.2547549557741,12.0023697782418,"NVE:vatnLnr:33611",33611
"828","Holsjøen",60.6443942448464,11.6246561797645,"NVE:vatnLnr:3770",3770
"829","Søndre Fløgen",60.7880603122873,12.025439604757,"NVE:vatnLnr:3687",3687
"830","Finnsrudtjennet",60.0011508466258,12.3086652933761,"NVE:vatnLnr:3043",3043
"831","Stangnessjøen",59.9551047064863,12.0584679702245,"NVE:vatnLnr:3073",3073
"832","Veslesjøen",59.8807944676428,11.9185325033897,"NVE:vatnLnr:352",352
"833","Skjervangen",59.9120227607255,11.8921202089942,"NVE:vatnLnr:353",353
"834","Råsen",60.4089283806645,11.505204018778,"NVE:vatnLnr:152",152
"835","Flolangen",60.0376096922633,11.543141475673,"NVE:vatnLnr:4372",4372
"836","Lyseren",59.6946140780551,11.1169806459601,"NVE:vatnLnr:137",137
"837","Setten",59.8218100471293,11.6803961420647,"NVE:vatnLnr:326",326
"838","Mjermen",59.7436448407879,11.6361148541721,"NVE:vatnLnr:325",325
"839","Store Langsjøen",59.857168319822,11.5895331344133,"NVE:vatnLnr:341",341
"840","Kjennstjernet",59.5615577745248,10.7337706685422,"NVE:vatnLnr:5781",5781
"841","Tvetervann",59.2421779080951,11.2470911875571,"NVE:vatnLnr:3497",3497
"842","Store Erte",59.1131347736999,11.5723692029941,"NVE:vatnLnr:339",339
"843","Frønessjøen",59.4407279045582,11.5686784941474,"NVE:vatnLnr:136",136
"844","Måstadtjern",59.7215794166293,11.3622600038601,"NVE:vatnLnr:3281",3281
"845","Aklangen",60.1658480951368,10.5437951278856,"NVE:vatnLnr:67987",67987
"846","Sørsåssjøen",60.7590092398629,11.8132820648429,"NVE:vatnLnr:3716",3716
"847","Prestegardstjennet",60.2529563126915,12.0783965677317,"NVE:vatnLnr:4109",4109
"848","Vingersjøen",60.1803853720967,12.0519548654805,"NVE:vatnLnr:154",154
"849","Dølisjøen",60.2781710697757,11.7913968847813,"NVE:vatnLnr:153",153
"850","Linderudsjøen",60.6284387471015,11.3120103326726,"NVE:vatnLnr:3785",3785
"851","Hellesjøvannet",59.7398792201462,11.4594812615889,"NVE:vatnLnr:3271",3271
"852","Svartkulp",59.9756401497806,10.7396276325396,"NVE:vatnLnr:5254",5254
"853","Nordre Brutjern",59.4856744248785,11.7173487402984,"NVE:vatnLnr:3385",3385
"854","Søndre Brutjern",59.4824942535432,11.7233532817255,"NVE:vatnLnr:3388",3388
"855","Kasetjernet",59.1411835926103,11.7423336132999,"NVE:vatnLnr:3539",3539
"856","Breidtjern",59.1177604081737,11.7262792085428,"NVE:vatnLnr:3554",3554
"857","Randsfjorden",60.5006357838845,10.3567022348992,"NVE:vatnLnr:523",523
"858","Brumundsjøen",61.0264774412649,11.112973815481,"NVE:vatnLnr:194",194
"859","Sør-Mesna",61.081042036008,10.7645660652935,"NVE:vatnLnr:198",198
"860","Nord-Mesna",61.1120856719246,10.6404394190437,"NVE:vatnLnr:250",250
"861","Skulerudvann",59.6615669501334,11.5493637966792,"NVE:vatnLnr:324",324
"862","Djupvann",59.24073299749,11.5880433568626,"NVE:vatnLnr:3495",3495
"863","Hallangen",59.7710294995134,11.7191782118114,"NVE:vatnLnr:340",340
"864","Nettmangen",60.0584873848846,11.7838178691248,"NVE:vatnLnr:4347",4347
"865","Tunnsjøen",59.855325977148,11.3695660768349,"NVE:vatnLnr:336",336
"866","Tævsjøen",59.8896748650508,11.4449576972637,"NVE:vatnLnr:337",337
"867","Floen",59.9925278419401,11.5342785809276,"NVE:vatnLnr:315",315
"868","Holetjernet",60.6603487732354,10.6588582310298,"NVE:vatnLnr:4544",4544
"869","Sivesintjern",60.646884625195,10.644257168632,"NVE:vatnLnr:4550",4550
"870","Bergsjøane",60.6661806308957,10.6577447647177,"NVE:vatnLnr:4540",4540
"871","Drevsjøen",61.8906453314888,12.0123858997856,"NVE:vatnLnr:33287",33287
"872","Vurrusjøen",61.8741024347485,12.0994159856701,"NVE:vatnLnr:1340",1340
"873","Søndre Slemsjøen",61.3356547244473,11.6967625532126,"NVE:vatnLnr:33577",33577
"874","Nordre Slemsjøen",61.3942074803743,11.6205878136555,"NVE:vatnLnr:33540",33540
"875","Vestsjøen",61.1528697794012,12.35494163603,"NVE:vatnLnr:33652",33652
"876","Eltsjøen",61.4749629355047,11.9861660077398,"NVE:vatnLnr:33492",33492
"877","Munksjøen",61.1834048843222,12.0175125045553,"NVE:vatnLnr:33642",33642
"878","Tørbergsjøen",61.1337798826968,12.1342349673155,"NVE:vatnLnr:33663",33663
"879","Ryssjøen",61.0784298558301,11.5807013592963,"NVE:vatnLnr:33691",33691
"880","Nordre Bølsjøen",60.8483847802364,12.0967075770808,"NVE:vatnLnr:3653",3653
"881","Søndre Bølsjøen",60.8318769116999,12.1131822084947,"NVE:vatnLnr:3659",3659
"882","Stor-Bronken",60.7330848370674,11.6327154948565,"NVE:vatnLnr:160",160
"883","Silkesjøen",60.8390555059938,12.0026948011715,"NVE:vatnLnr:3658",3658
"884","Meitsjøen",60.3869763203463,11.8231339029511,"NVE:vatnLnr:281",281
"885","Frysjøen",60.4316832592519,12.185766570672,"NVE:vatnLnr:156",156
"886","Jersjøen",60.3262258945335,12.2728320433056,"NVE:vatnLnr:4048",4048
"887","Tullreien",60.28939016363,12.3188383630067,"NVE:vatnLnr:4076",4076
"888","Steinreien",60.2913827770864,12.2429933286542,"NVE:vatnLnr:131",131
"889","Lysen",60.2013161568296,12.1437635040203,"NVE:vatnLnr:4159",4159
"890","Nedre Digernessjøen",60.3071357198809,12.2701316825753,"NVE:vatnLnr:4063",4063
"891","Øvre Digernessjøen",60.3147678760499,12.2695659327782,"NVE:vatnLnr:4058",4058
"892","Hornsjøen",60.0614910965483,12.0620555173795,"NVE:vatnLnr:4334",4334
"893","Steineia",60.0375785657874,11.897716701561,"NVE:vatnLnr:4374",4374
"894","Baksjøen",60.0610249136121,12.231627027522,"NVE:vatnLnr:4335",4335
"895","Tjennsjøen",60.4951731586205,11.3688184365516,"NVE:vatnLnr:3907",3907
"896","Grimslandsvatnet",60.2406917183776,11.8543074619147,"NVE:vatnLnr:4139",4139
"897","Skårillen",60.1367871179686,11.7919641105163,"NVE:vatnLnr:4237",4237
"898","Lysjøen",60.4684055263113,11.2984976459833,"NVE:vatnLnr:191",191
"899","Granerudsjøen",60.4814044729184,11.3081796872503,"NVE:vatnLnr:3917",3917
"900","Dragsjøen",60.0802484338342,11.5229969609575,"NVE:vatnLnr:4326",4326
"901","Sagstusjøen",60.1075947154382,11.5820289863995,"NVE:vatnLnr:4280",4280
"902","Nordbytjernet",60.1566281775197,11.165118801831,"NVE:vatnLnr:4228",4228
"903","Aurtjern",60.2309147389286,11.1217562588533,"NVE:vatnLnr:4156",4156
"904","Svarttjernet",60.1570883615042,11.1563016289589,"NVE:vatnLnr:4229",4229
"905","Knatterudtjern",59.7254591607916,11.1408682721756,"NVE:vatnLnr:3280",3280
"906","Holttjern",59.7397703831658,11.1366286884833,"NVE:vatnLnr:3274",3274
"907","Langfossjøen",59.8503507270386,11.4190798860483,"NVE:vatnLnr:3180",3180
"908","Langtjennet",59.738566821387,11.5264764741473,"NVE:vatnLnr:80029",80029
"909","Nordre Lambergtjenn",59.7454329985454,11.6219379937647,"NVE:vatnLnr:80166",80166
"910","Søndre Lambergtjenn",59.7389450508124,11.6180575819206,"NVE:vatnLnr:3268",3268
"911","Svartvann",59.9201736017597,10.3869772994338,"NVE:vatnLnr:5344",5344
"912","Østre Fyllingen",60.0702595308667,10.6349379539408,"NVE:vatnLnr:305",305
"913","Bjørnsjøen",60.0686805378411,10.6690701496131,"NVE:vatnLnr:302",302
"914","Skjersjøen",60.0199187009452,10.7127392923161,"NVE:vatnLnr:301",301
"915","Nøklevannet",59.8801631853083,10.8725898105757,"NVE:vatnLnr:2510",2510
"916","Vientjernet",59.6869549106278,10.9578843564822,"NVE:vatnLnr:80724",80724
"917","Vasstvettjernet",59.3943857519406,11.035317444742,"NVE:vatnLnr:5832",5832
"918","Bunessjøen",59.2369789356159,11.473802855312,"NVE:vatnLnr:332",332
"919","Kroktjernet",59.2811225047057,11.7429474917011,"NVE:vatnLnr:153200",153200
"920","Langtjernet",59.3193394331751,11.6038248448206,"NVE:vatnLnr:153142",153142
"921","Nordre Honningen",59.4714691494588,11.4326950528626,"NVE:vatnLnr:3399",3399
"922","Kjennertjernet",59.3651410736646,11.2968304393835,"NVE:vatnLnr:3436",3436
"923","Stiklatjern",59.7347838659548,11.3529376954863,"NVE:vatnLnr:3275",3275
"924","Langvatnet",63.2190993431025,10.4021499577073,"NVE:vatnLnr:37615",37615
"925","Lygnevatn",58.5701891651237,7.11640061685892,"NVE:vatnLnr:10206",10206
"926","Kvesjøen",64.4970694947424,13.837148809379,"NVE:vatnLnr:1128",1128
"927","Klingervatnet",64.5533567578487,13.2987431806277,"NVE:vatnLnr:39697",39697
"928","Rengen",64.0965599390115,13.9819549432956,"NVE:vatnLnr:1137",1137
"929","Lenglingen",64.2417465233728,13.7370371443251,"NVE:vatnLnr:1139",1139
"930","Hittersjøen",62.5888447875268,11.4121461872316,"NVE:vatnLnr:35354",35354
"931","Stikkillen",62.58907717892,11.4697757488462,"NVE:vatnLnr:35347",35347
"932","Djupsjøen",62.5918741703939,11.5409478720379,"NVE:vatnLnr:174",174
"933","Storhittersjøen",62.6044848708806,11.632212830342,"NVE:vatnLnr:246",246
"934","Langen",62.6019614833367,11.7057955510956,"NVE:vatnLnr:35338",35338
"935","Røragen",62.5804116086145,11.8080283139419,"NVE:vatnLnr:177",177
"936","Rambergssjøen",62.490928700943,11.6072991042228,"NVE:vatnLnr:175",175
"937","Håsjøen",62.4749214707222,11.7354081625767,"NVE:vatnLnr:176",176
"938","Feragen",62.5167181556884,11.8905695562483,"NVE:vatnLnr:127",127
"939","Langensjøen",62.428292337056,11.852705555598,"NVE:vatnLnr:35516",35516
"940","Femunden",62.167747829991,11.8779650912047,"NVE:vatnLnr:1348",1348
"941","Orebergvannet",59.5449438725736,10.2088018449034,"NVE:vatnLnr:5790",5790
"942","Kravikfjorden",60.1101847276134,9.0576452320411,"NVE:vatnLnr:18525",18525
"943","Norefjorden",60.194027519192,9.01422753265083,"NVE:vatnLnr:384",384
"944","Sjuvasstjerna",59.7950953050122,9.38019932971566,"NVE:vatnLnr:6039",6039
"945","Haugesjø",59.9466856763017,9.45926120662005,"NVE:vatnLnr:380",380
"946","Strandevatnet",59.9159344093085,9.45891980701333,"NVE:vatnLnr:5948",5948
"947","Kjølåsvatnet",59.9488962710748,9.51535437131523,"NVE:vatnLnr:5935",5935
"948","Bjørvatnet",59.7920376929795,9.70797731796983,"NVE:vatnLnr:6037",6037
"949","Sørvatnet",59.9664655406372,9.58489203013805,"NVE:vatnLnr:587",587
"950","Garsjø",59.8225635029809,10.1236818294988,"NVE:vatnLnr:5519",5519
"951","Glitre",59.8664401895052,10.0646171849647,"NVE:vatnLnr:311",311
"952","Urdevann",59.8157290172702,10.0333452872627,"NVE:vatnLnr:5533",5533
"953","Steindammen",59.8183978496669,10.0155404254341,"NVE:vatnLnr:5531",5531
"954","Lysevatnet",60.1151550763307,9.86662024266766,"NVE:vatnLnr:7495",7495
"955","Krøderen",60.2508336503156,9.65797659689538,"NVE:vatnLnr:521",521
"956","Holmetjern",60.3436047094561,9.47913248568907,"NVE:vatnLnr:7305",7305
"957","Fyrisjøen",60.3389138875209,9.45901272757208,"NVE:vatnLnr:7300",7300
"958","Sperillen",60.4779285064302,10.0542858217199,"NVE:vatnLnr:514",514
"959","Storflåtan",60.1227631879787,10.4636060712371,"NVE:vatnLnr:306",306
"960","Heimtjern",60.0792069967152,10.581101263184,"NVE:vatnLnr:2517",2517
"961","Aklangen",60.145238524719,10.1264017731095,"NVE:vatnLnr:5069",5069
"962","Sognevatnet",60.3045691678189,9.89375559223952,"NVE:vatnLnr:556",556
"963","Nedre Kollsjø",60.3361199876714,9.9155508581121,"NVE:vatnLnr:7311",7311
"964","Breidvatnet",60.2774697935082,9.7802289018884,"NVE:vatnLnr:7358",7358
"965","Bergsjø",60.2390540878978,9.77726831601622,"NVE:vatnLnr:7371",7371
"966","Ørtesvatnet",60.2001846930403,9.80256803117352,"NVE:vatnLnr:7395",7395
"967","Gruvetjenn",60.1870231243884,9.84794835374111,"NVE:vatnLnr:7409",7409
"968","Skalpelivatnet",60.1832355092518,9.86021005162462,"NVE:vatnLnr:7414",7414
"969","Lortvatnet",60.2838215205439,10.2692591360375,"NVE:vatnLnr:4894",4894
"970","Nordre Vælsvatnet",60.3045085610129,10.2733012364795,"NVE:vatnLnr:4863",4863
"971","Lomsjøen",60.6277680208606,10.1976026264724,"NVE:vatnLnr:4558",4558
"972","Elgsjøen",60.7798656916917,10.4655193356491,"NVE:vatnLnr:4490",4490
"973","Eikstadtjernet",60.7555476737607,10.6108110032276,"NVE:vatnLnr:4493",4493
"974","Skumsjøen",60.7550981576476,10.5398163565214,"NVE:vatnLnr:195",195
"975","Kastadtjernet",60.8383382614799,10.6587422988261,"NVE:vatnLnr:4472",4472
"976","Jarenvatnet",60.3796731626488,10.5559194632116,"NVE:vatnLnr:557",557
"977","Svea",60.253378854103,10.6073958875878,"NVE:vatnLnr:4927",4927
"978","Kalvsjøtjernet",60.289841777694,10.5627036015689,"NVE:vatnLnr:4891",4891
"979","Fjellsjøen",60.1984697643138,10.6434593408008,"NVE:vatnLnr:4977",4977
"980","Mylla",60.2416825138063,10.5614718444577,"NVE:vatnLnr:117",117
"981","Langpiperen",60.1982775627459,10.7628247896562,"NVE:vatnLnr:4980",4980
"982","Vesle Skillingen",60.1853779405539,10.6991419614982,"NVE:vatnLnr:4995",4995
"983","Store Skillingen",60.172431530191,10.6915289890723,"NVE:vatnLnr:5013",5013
"984","Harestuvatnet",60.1864310460589,10.714513729459,"NVE:vatnLnr:116",116
"985","Lunken",60.9197846295241,10.22665312162,"NVE:vatnLnr:4438",4438
"986","Lauga",60.9351123057678,10.2278861381287,"NVE:vatnLnr:4434",4434
"987","Flatsjøen",60.9280013482624,10.2249292020697,"NVE:vatnLnr:4437",4437
"988","Mjogsjøen",61.1882268036962,10.7051892432449,"NVE:vatnLnr:285",285
"989","Mellsjøen",61.207197956775,10.6875287781196,"NVE:vatnLnr:286",286
"990","Mjogsjøen",61.1291472878918,10.0399756414788,"NVE:vatnLnr:33069",33069
"991","Nordre Sjogevatnet",61.072743241823,10.2342871258777,"NVE:vatnLnr:33163",33163
"992","Søre Sjogevatnet",61.0606866381236,10.2494493763303,"NVE:vatnLnr:33173",33173
"993","Hindalssjøen",61.1247286734864,10.0941525698969,"NVE:vatnLnr:33087",33087
